,date,,,,,,Temp,Hum
17032,2019-03-07T04:00:19,59543.3676667,-1,-1,-1,291.296666667,10.2333333333,25.7666666667
17032,2019-03-07T04:30:20,-1,-1,-1,-1,291.099666667,10.4666666667,25.5333333333
17032,2019-03-07T05:00:22,-1,-1,-1,-1,293.293666667,10.9,25.1
17032,2019-03-07T05:30:23,107362.666333,-1,-1,-1,290.209666667,10.7666666667,25.2333333333
17032,2019-03-07T06:00:25,90989.327,-1,-1,-1,292.426,10.8666666667,25.1333333333
17032,2019-03-07T06:30:27,25064.5376667,-1,69665.7163333,61282.962,293.626666667,11,25
17032,2019-03-07T07:00:28,5709.59833333,15062.4296667,8830.53033333,8153.80133333,294.403666667,10.2,25.8
17032,2019-03-07T07:30:30,2802.677,5992.33166667,3876.066,3593.22533333,296.253,12,24.6
17032,2019-03-07T08:00:31,2513.976,5153.429,3550.43466667,3350.07266667,308.311333333,13.3333333333,24.0333333333
17032,2019-03-07T08:30:33,3462.28266667,6722.553,5097.418,4793.15366667,315.537,14.3,23.7
17032,2019-03-07T09:00:34,3542.014,5677.86833333,5790.011,5810.73,329.416333333,15.0333333333,23
17032,2019-03-07T09:30:36,1549.60466667,2301.30033333,1989.123,2181.607,336.219,15.7666666667,22.9
17032,2019-03-07T10:00:37,2680.382,3525.01,2687.414,3882.749,356.085666667,21.4,23.7
17032,2019-03-07T10:30:39,7073.49833333,9251.299,7739.19233333,10583.8733333,351.943666667,18.4666666667,21.6
17032,2019-03-07T11:00:40,7522.497,10126,8024.91233333,9344.061,349.940666667,18.7333333333,21.4666666667
17032,2019-03-07T11:30:42,8706.88733333,12316.676,12970.39,12747.746,376.354666667,19.8,20.9
17032,2019-03-07T12:00:43,7891.395,7803.03833333,11375.897,13069.8076667,391.709666667,21.1,20.4666666667
17032,2019-03-07T12:30:45,9350.60133333,8657.98333333,11137.9946667,14569.8923333,405.693666667,21.4,20.7333333333
17032,2019-03-07T13:00:46,9952.64533333,9247.935,13844.2373333,14258.953,411.526,20.6333333333,21.2666666667
17032,2019-03-07T13:30:48,11749.4943333,14506.7783333,16700.805,16077.983,404.921,21.5333333333,21.1
17032,2019-03-07T14:00:49,25062.8376667,53480.0936667,87195.8436667,46227.0273333,356.269,18.1,21.9
17032,2019-03-07T14:30:51,30955.3863333,-1,140211.996,72753.7446667,342.194,17.3,22
17032,2019-03-07T15:00:52,15839.8253333,53492.9773333,38386.353,31481.796,329.785,16.5333333333,22.4666666667
17032,2019-03-07T15:30:54,14694.7443333,47231.1016667,31490.899,28818.712,323.733,16.3,22.7
17032,2019-03-07T16:00:55,14173.922,50517.6556667,28339.5633333,25628.7033333,316.077333333,15.2,23
17032,2019-03-07T16:30:57,15258.6846667,69310.105,31667.425,29202.4073333,313.628666667,15,23
17032,2019-03-07T17:00:58,9501.62566667,34190.2553333,17878.852,16580.108,306.974,14,24
17032,2019-03-07T17:30:00,2964.13551724,7536.40758621,4239.54827586,4109.05206897,311.358275862,13.3793103448,24
17032,2019-03-07T18:00:01,1722.00066667,3396.223,2205.70933333,2182.83866667,306.071333333,12.5333333333,24.4666666667
17032,2019-03-07T18:30:03,2597.53433333,5518.38133333,3468.28033333,3510.305,298.087666667,12,25
17032,2019-03-07T19:00:04,4535.423,10998.7223333,6842.49233333,6832.91966667,299.767333333,11.4,25
17032,2019-03-07T19:30:06,2842.793,6001.1,3845.995,3872.26066667,295.273,11,25
17032,2019-03-07T20:00:07,5475.216,13733.3816667,8709.30666667,8625.34366667,291.305,11,25
17032,2019-03-07T20:30:09,3038.05,6942.5,4327.134,4229.763,297.323666667,10.1,25.9
17032,2019-03-07T21:00:10,993.86,1659.32666667,1177.49833333,1191.24066667,289.764,10,26
17032,2019-03-07T21:30:12,1815.36766667,3851.47966667,2426.91233333,2384.484,290.892666667,9.3,26
17032,2019-03-07T22:00:13,1256.34366667,2390.33933333,1596.24833333,1567.95933333,289.598333333,9,26
17032,2019-03-07T22:30:15,1107.22733333,1966.86233333,1371.36,1363.35833333,294.096666667,9,26
17032,2019-03-07T23:00:16,1887.597,3818.96566667,2533.69833333,2490.838,291.051666667,9,26
17032,2019-03-07T23:30:18,3494.84633333,7847.73033333,5152.55033333,4961.902,291.324,9,26
17032,2019-03-08T00:00:19,6919.03,15190.5873333,11476.2123333,11026.966,289.447,9,26
17032,2019-03-08T00:30:21,11526.036,24255.341,18396.4326667,18600.356,290.210333333,9.26666666667,26
17032,2019-03-08T01:00:22,9060.43533333,19492.9376667,13756.603,13567.065,288.591333333,9,26
17032,2019-03-08T01:18:10,17760.47,34033.33,26847.37,26847.37,274.73,9,26
17032,2019-03-08T01:30:11,27285.035,68839.2766667,59157.945,56717.2075,289.290833333,9.91666666667,26
17032,2019-03-08T02:00:12,32741.2116667,75961.7256667,62373.7396667,68966.8846667,287.509,9.96666666667,26
17032,2019-03-08T02:30:14,34593.7183333,76415.532,67692.9256667,73475.306,291.867,10,26
17032,2019-03-08T03:00:15,27254.449,84422.2096667,-1,-1,291.813,10,26
17032,2019-03-08T03:30:17,-1,-1,-1,-1,291.308,10.5333333333,25.4666666667
17032,2019-03-08T04:00:18,-1,-1,-1,-1,294.001666667,10.9666666667,25.0333333333
17032,2019-03-08T04:30:20,-1,-1,-1,-1,295.457666667,11,25
17032,2019-03-08T05:00:21,-1,-1,-1,-1,294.917666667,10.4,25.6
17032,2019-03-08T05:30:23,6259.33933333,12821.4553333,10519.4953333,13108.243,291.628,9.23333333333,26
17032,2019-03-08T06:00:24,337.109666667,456.250333333,370.842333333,369.602666667,291.526333333,8.16666666667,26.8333333333
17032,2019-03-08T06:30:26,197.789666667,245.143333333,210.019333333,212.805333333,291.409,7.46666666667,27
17032,2019-03-08T07:00:27,196.162666667,246.591,209.241333333,211.504333333,290.544,8.8,26.2
17032,2019-03-08T07:30:29,188.14,240.064,201.772666667,198.824666667,299.751666667,10.8,25.3666666667
17032,2019-03-08T08:00:30,185.397666667,240.835,200.642666667,199.612333333,317.703,13.9666666667,23.6666666667
17032,2019-03-08T08:30:32,347.768,446.827666667,388.551,383.820666667,330.091,15.5666666667,23
17032,2019-03-08T09:00:33,386.394666667,455.488666667,485.796666667,484.347333333,340.839333333,16.6333333333,22.3666666667
17032,2019-03-08T09:30:35,1780.64033333,1907.20833333,1994.253,2305.94266667,358.395,18.2333333333,21.7333333333
17032,2019-03-08T10:00:36,6746.08433333,6587.086,5801.62266667,8548.11633333,373.124,24.2,27.8666666667
17032,2019-03-08T10:30:38,7289.126,7444.499,6911.02166667,10477.5076667,361.605,22.2666666667,24.7666666667
17032,2019-03-08T11:00:39,11896.8426667,9440.79733333,10033.832,14668.2323333,392.919,23.1666666667,24.6333333333
17032,2019-03-08T11:30:41,1092.98433333,1493.98133333,1391.94233333,1352.43566667,385.618,19.4,21.0666666667
17032,2019-03-08T12:00:42,1823.89966667,2227.35666667,2344.302,2416.07666667,368.913666667,18.5333333333,22.2333333333
17032,2019-03-08T12:30:44,2784.57366667,3483.55166667,3658.93333333,3871.37666667,364.555333333,17.9,21.9333333333
17032,2019-03-08T13:00:46,2247.856,2792.899,3108.21766667,2944.51866667,369.681666667,17.5666666667,22
17032,2019-03-08T13:30:47,1929.817,2111.891,2687.51433333,2511.925,371.127,18.5,21.5
17032,2019-03-08T14:00:48,4464.41066667,6444.641,6155.861,6058.95333333,349.309666667,16.4333333333,22.5
17032,2019-03-08T14:30:50,3732.87,6558.12366667,5476.38566667,5305.966,317.981333333,15.0333333333,23
17032,2019-03-08T15:00:52,9926.241,16718.3703333,17158.6433333,16084.0413333,313.894333333,14.0666666667,23.9333333333
17032,2019-03-08T15:30:53,44024.401,-1,-1,-1,311.958666667,14.1,23.9
17032,2019-03-08T16:00:55,22558.3483333,48942.6926667,-1,-1,309.298666667,14,24
17032,2019-03-08T16:30:56,9848.875,18271.0523333,15923.516,15183.7746667,305.670666667,13.4333333333,24
17032,2019-03-08T17:00:58,8164.854,14699.843,13124.1983333,12726.0813333,304.795666667,13,24
17032,2019-03-08T17:30:59,5516.85633333,11405.313,8635.23533333,8079.524,301.826,12.5333333333,24.4666666667
17032,2019-03-08T18:00:00,9801.8462069,21209.9282759,16772.9955172,16350.5710345,301.187586207,12,25
17032,2019-03-08T18:30:02,9925.67266667,23690.2463333,16217.4016667,15359.4326667,296.527,11.5,25
17032,2019-03-08T19:00:04,6290.484,14586.7113333,9894.25633333,9125.81466667,298.681333333,11,25
17032,2019-03-08T19:30:05,5752.35966667,12778.5256667,9231.58066667,8422.07933333,298.131,11,25
17032,2019-03-08T20:00:07,4422.70066667,9466.35566667,6743.349,6187.64,299.463,11,25
17032,2019-03-08T20:30:08,2380.848,4875.68066667,3290.80733333,3028.685,296.993333333,11,25
17032,2019-03-08T21:00:10,990.516333333,1655.25266667,1192.934,1161.023,293.953333333,10.3333333333,25.6666666667
17032,2019-03-08T21:30:11,972.042666667,1645.98266667,1179.663,1152.67633333,292.24,10,26
17032,2019-03-08T22:00:13,819.349333333,1340.512,983.684,957.415,290.688333333,10,26
17032,2019-03-08T22:30:14,387.328,518.066666667,424.251666667,426.408,293.182,9.03333333333,26
17032,2019-03-08T23:00:16,233.152333333,280.821,245.266333333,250.36,296.100333333,9,26
17032,2019-03-08T23:30:17,325.144,425.079,351.619,355.889333333,293.994333333,9,26
17032,2019-03-09T00:00:19,258.885,328.878333333,277.781666667,279.225666667,296.563,8.66666666667,26.3333333333
17032,2019-03-09T00:30:20,187.753,229.674666667,197.683666667,200.493333333,295.552333333,8.5,26.5
17032,2019-03-09T01:00:22,214.429666667,270.537,227.877,229.890333333,292.821666667,8,27
17032,2019-03-09T01:16:18,193.41,242.78,205.67,206.65,284.38,8,27
17032,2019-03-09T01:30:19,224.982142857,288.625,241.093571429,240.994285714,291.635714286,8,27
17032,2019-03-09T02:00:20,246.361,317.717333333,264.258666667,264.515666667,288.701666667,8,27
17032,2019-03-09T02:30:22,295.527666667,394.045666667,323.632,323.257333333,288.354333333,8,27.2333333333
17032,2019-03-09T03:00:23,272.462333333,358.032,296.213666667,295.762333333,289.459333333,8,28.3333333333
17032,2019-03-09T03:30:25,301.785333333,403.496,329.652333333,327.489,287.15,8,29.8666666667
17032,2019-03-09T04:00:26,391.546333333,553.365666667,445.317,439.705333333,287.478,8,27
17032,2019-03-09T04:30:28,539.400333333,797.964,637.079666667,620.753333333,286.546666667,7.73333333333,27
17032,2019-03-09T05:00:29,446.216,634.367333333,507.716666667,500.471666667,285.935,7.2,27
17032,2019-03-09T05:30:31,1000.19733333,1552.19733333,1280.908,1232.03766667,281.953333333,7,27
17032,2019-03-09T06:00:32,975.449,1602.17433333,1229.84033333,1189.35,284.441666667,7,27
17032,2019-03-09T06:30:34,300.195333333,409.177666667,337.447333333,331.191,288.009333333,7.1,27
17032,2019-03-09T07:00:35,301.031,424.921333333,346.997666667,335.424,294.064333333,8.23333333333,26.7
17032,2019-03-09T07:30:37,3045.23933333,5331.98666667,4549.55533333,3749.023,296.861333333,12.0333333333,24.7
17032,2019-03-09T08:00:38,4637.86033333,7931.80466667,7295.38366667,6232.32133333,309.359333333,13.7333333333,23.9666666667
17032,2019-03-09T08:30:40,5023.377,7742.379,7888.41366667,6844.07466667,321.116666667,15.3,23.1
17032,2019-03-09T09:00:41,6494.753,7669.79033333,11776.904,11320.3803333,336.435,16.4,22.6
17032,2019-03-09T09:30:43,6773.09,6378.706,9954.70933333,11328.0946667,349.356,16.7666666667,22.3
17032,2019-03-09T10:00:44,5509.15633333,5705.43933333,5193.967,8248.31433333,361.820666667,22.9333333333,25.5666666667
17032,2019-03-09T10:30:46,4766.19933333,4778.81533333,4472.48466667,7046.33233333,364.841666667,21.7,22.3666666667
17032,2019-03-09T11:00:47,5538.21333333,5371.378,4910.17266667,6674.70733333,382.842666667,21.3,20.7333333333
17032,2019-03-09T11:30:49,3716.84666667,5319.50133333,5500.824,5218.85766667,395.182333333,21.1666666667,21.6
17032,2019-03-09T12:00:50,1938.789,2153.49666667,2585.69866667,2709.13066667,383.467666667,20.4,20.6333333333
17032,2019-03-09T12:30:52,2732.921,3279.61033333,3662.15933333,3876.58966667,375.516666667,19.6333333333,21.2333333333
17032,2019-03-09T13:00:53,5183.92566667,6675.942,8282.35533333,7510.00233333,366.809,18.6666666667,21.3333333333
17032,2019-03-09T13:30:55,11541.56,13085.915,19696.7536667,17243.7913333,371.580666667,20.1,20.8333333333
17032,2019-03-09T14:00:56,28482.5243333,49535.558,65569.2933333,61153.3453333,355.023333333,17.5666666667,21.8666666667
17032,2019-03-09T14:30:58,40313.6973333,99599.6436667,-1,147564.737333,328.229333333,16.8333333333,22.1666666667
17032,2019-03-09T15:00:59,21777.4973333,48127.1683333,50496.5183333,42119.451,323.095,16.9333333333,22.0666666667
17032,2019-03-09T15:30:01,26330.7541379,60407.802069,73452.73,58956.5124138,325.501034483,16.2413793103,22.7586206897
17032,2019-03-09T16:00:02,32941.931,74948.405,-1,101778.571667,317.194666667,15.7666666667,23
17032,2019-03-09T16:30:04,18891.7936667,42134.3083333,44184.2233333,35910.3866667,316.14,15.8333333333,23
17032,2019-03-09T17:00:05,13695.416,32354.7293333,27846.2736667,24117.4163333,318.294,15,23
17032,2019-03-09T17:30:07,5709.47033333,11624.661,9273.09166667,8341.799,317.017333333,15,23
17032,2019-03-09T18:00:08,1558.10533333,2851.818,2064.18333333,1956.53233333,312.802666667,14.1666666667,23.8333333333
17032,2019-03-09T18:30:10,770.216,1173.98066667,898.188,890.513,310.502333333,13.6666666667,24
17032,2019-03-09T19:00:11,921.819666667,1473.67066667,1098.307,1080.774,309.432333333,13,24
17032,2019-03-09T19:30:13,738.98,1122.215,858.393333333,852.760666667,303.939,12.7333333333,24.2666666667
17032,2019-03-09T20:00:14,336.274333333,436.477,365.348666667,367.921666667,311.857666667,12,25
17032,2019-03-09T20:30:16,203.732333333,246.268666667,215.926333333,220.164,311.256333333,12,25
17032,2019-03-09T21:00:18,180.929333333,222.452,193.803333333,196.268333333,306.6,12,25
17032,2019-03-09T21:30:19,175.084333333,218.734666667,189.145666667,190.520333333,306.513666667,11.3666666667,25
17032,2019-03-09T22:00:20,168.714333333,211.999333333,182.471333333,183.583333333,307.167333333,11,25
17032,2019-03-09T22:30:22,161.200666667,202.869666667,174.775,175.638,302.941666667,11,25
17032,2019-03-09T23:00:23,149.531333333,188.192666667,162.106333333,163.092,306.206,11,25
17032,2019-03-09T23:30:25,146.667666667,185.095333333,159.211333333,159.944,301.735333333,11,25
17032,2019-03-10T00:00:27,440.504,629.367,513.432666667,504.081333333,299.327666667,11,25
17032,2019-03-10T00:30:28,569.256666667,827.206333333,680.935333333,667.127,303.849,11,25
17032,2019-03-10T01:00:30,342.316666667,439.552,371.064,373.780666667,298.160333333,11,25
17032,2019-03-10T01:15:46,837.73,1310.47,1029.41,1001.08,297.31,11,25
17032,2019-03-10T01:30:47,704.634,1054.92933333,847.083333333,825.146666667,299.2,10.6666666667,25.3333333333
17032,2019-03-10T02:00:49,244.459666667,310.068666667,265.316,267.121,300.491666667,10,26
17032,2019-03-10T02:30:50,307.509333333,404.788333333,334.656666667,337.443333333,298.703333333,9.93333333333,26
17032,2019-03-10T03:00:52,290.39,379.136666667,316.339666667,317.817333333,299.310333333,9.2,26
17032,2019-03-10T03:30:53,237.842,304.389,256.793666667,258.195666667,301.384333333,9,26
17032,2019-03-10T04:00:55,255.743666667,329.187333333,276.685,279.000333333,300.193666667,9,26
17032,2019-03-10T04:30:56,202.366,254.284666667,215.759666667,218.346333333,296.835666667,9,26
17032,2019-03-10T05:00:58,151.115333333,184.860333333,161.82,163.663666667,292.847,9,26
17032,2019-03-10T05:30:59,150.540666667,186.867666667,161.378666667,162.539333333,297.207333333,9.23333333333,26
17032,2019-03-10T06:00:01,127.155517241,155.702758621,136.280689655,137.34,290.875517241,9,26
17032,2019-03-10T06:30:02,123.521333333,153.905666667,132.325,132.534333333,289.289333333,9,26
17032,2019-03-10T07:00:04,163.316333333,211.893666667,178.473333333,174.699666667,300.601666667,10.6333333333,25.4333333333
17032,2019-03-10T07:30:05,327.122666667,438.555666667,385.019333333,351.797333333,309.103,14.2333333333,23.5333333333
17032,2019-03-10T08:00:07,514.54,700.774333333,634.547,578.834666667,323.862333333,16.5,22.4333333333
17032,2019-03-10T08:30:08,631.242,858.797,787.335333333,726.829666667,331.588,17.1,22
17032,2019-03-10T09:00:10,679.421,796.727666667,937.732666667,892.509,346.549,18.6666666667,21.3
17032,2019-03-10T09:30:11,695.708666667,621.320666667,818.912333333,882.274,368.666333333,19.6333333333,21
17032,2019-03-10T10:00:13,677.055,575.208333333,536.882666667,803.895333333,389.615,27.8,26.3666666667
17032,2019-03-10T10:30:14,632.788333333,511.287,471.904666667,747.299,412.869666667,28.4666666667,27.6333333333
17032,2019-03-10T11:00:16,589.081333333,511.769666667,483.639666667,620.144666667,421.946666667,27.2666666667,28.2666666667
17032,2019-03-10T11:30:17,470.398666667,551.033333333,562.616666667,547.428,409.294333333,25.2,29.1333333333
17032,2019-03-10T12:00:19,660.560333333,692.082666667,798.238333333,814.734666667,391.843666667,24.6666666667,29.3333333333
17032,2019-03-10T12:30:20,1204.88433333,1223.99,1466.16866667,1536.06966667,395.207333333,24.6666666667,29.3333333333
17032,2019-03-10T13:00:22,2788.005,2760.65533333,3835.63833333,3604.36133333,400.84,24.6333333333,29.3666666667
17032,2019-03-10T13:30:23,3262.643,3195.857,4565.16433333,4164.06333333,397.652333333,25.2,29.0666666667
17032,2019-03-10T14:00:25,5032.551,7219.37233333,7023.27733333,6633.893,363.386333333,20.2333333333,27.2666666667
17032,2019-03-10T14:30:26,9019.243,14552.464,14556.4713333,13302.0386667,337.429333333,17.4,23.3333333333
17032,2019-03-10T15:00:28,10741.9883333,18310.5206667,17704.8423333,15971.8,328.967666667,17.1666666667,22.7
17032,2019-03-10T15:30:29,10773.3996667,18773.055,17670.7086667,15928.1446667,324.085333333,16.1,23.3
17032,2019-03-10T16:00:31,15504.4223333,30140.9543333,28653.609,24794.9663333,320.116,15.5333333333,23
17032,2019-03-10T16:30:32,10512.1376667,19784.7546667,18169.58,15899.801,317.147666667,15,23
17032,2019-03-10T17:00:34,6776.04933333,12673.6736667,10818.0026667,9723.942,313.124666667,14,24
17032,2019-03-10T17:30:35,5744.385,10910.0266667,9206.73133333,8167.36,309.892333333,13.7666666667,24
17032,2019-03-10T18:00:37,18518.8426667,41407.5213333,40483.5006667,32577.56,306.044,13,24
17032,2019-03-10T18:30:38,32491.7303333,75898.853,80578.5143333,67549.3013333,304.913666667,13,24
17032,2019-03-10T19:00:40,23741.3163333,60144.5626667,59495.844,48732.8913333,305.652,13,24
17032,2019-03-10T19:30:41,31095.006,81636.7426667,104000.784,68773.2783333,308.462333333,13,24
17032,2019-03-10T20:00:43,35279.1316667,111386.539333,118121.971333,87366.9046667,305.617666667,13,24
17032,2019-03-10T20:30:44,14205.209,33447.395,28479.7953333,22854.1766667,303.885333333,13,24
17032,2019-03-10T21:00:46,10117.4436667,24180.648,19703.7666667,16002.7926667,301.441,12.9666666667,24.0333333333
17032,2019-03-10T21:30:47,2638.966,6099.79566667,4102.56633333,3551.88233333,307.234,12.3,24.7
17032,2019-03-10T22:00:49,4735.88533333,10888.4376667,7884.48133333,6648.26733333,308.989,12.0333333333,24.9666666667
17032,2019-03-10T22:30:50,2160.01366667,4806.058,3352.29066667,2898.14666667,301.876666667,11.2333333333,25
17032,2019-03-10T23:00:52,2222.342,4833.83633333,3416.15866667,3001.91133333,299.09,11,25
17032,2019-03-10T23:30:53,3160.87266667,6841.11066667,4974.527,4372.02233333,302.907333333,11,25
17032,2019-03-11T00:00:55,4907.59133333,10151.4276667,7786.59733333,6816.84033333,300.481666667,11,25
17032,2019-03-11T00:30:56,4460.66533333,9319.05166667,6943.56566667,6028.064,298.219666667,11,25
17032,2019-03-11T01:00:58,5823.67133333,12609.1853333,9495.63133333,8115.608,298.067666667,11.0666666667,25
17032,2019-03-11T01:14:15,3646.34,8202.7,5588.89,4791.72,286.32,11,25
17032,2019-03-11T01:30:15,3750.17875,7991.80625,5710.381875,4935.265625,300.671875,11.875,25
